time,module,kind,amount
22.06.16-16:26:18.169, 41c82c24,dust,173
22.06.16-16:26:18.200, 41c3455c,dust,98
22.06.16-16:26:18.220, 41c8217b,dust,153
22.06.16-16:26:18.239, 418f3977,dust,105
22.06.16-16:26:18.304, 41c8217b,dust,151
22.06.16-16:26:18.323, 41c3455c,dust,98
22.06.16-16:26:18.371, 418f3977,dust,105
22.06.16-16:26:18.400, 41c3455c,dust,96
22.06.16-16:26:18.437, 41a16e3d,dust,52
22.06.16-16:26:18.467, 41c82c24,dust,171
22.06.16-16:26:18.487, 41c3455c,dust,96
22.06.16-16:26:18.519, 41c8217b,dust,150
22.06.16-16:26:18.566, 418f3977,dust,105
22.06.16-16:26:18.586, 41c82c24,dust,166
22.06.16-16:26:18.618, 41c8217b,dust,152
22.06.16-16:26:18.655, 41c3455c,dust,96
22.06.16-16:26:18.683, 418f3977,dust,104
22.06.16-16:26:18.702, 41c82c24,dust,170
22.06.16-16:26:18.733, 41c8217b,dust,151
22.06.16-16:26:18.778, 41c82c24,dust,163
22.06.16-16:26:18.798, 41c3455c,dust,96
22.06.16-16:26:18.838, 418f3977,dust,99
22.06.16-16:26:18.860, 41c3455c,dust,95
22.06.16-16:26:18.880, 41c8217b,dust,152
22.06.16-16:26:18.900, 418f3977,dust,102
22.06.16-16:26:18.920, 41c3444a,dust,156
22.06.16-16:26:18.940, 41c82c24,dust,161
22.06.16-16:26:18.970, 41c3455c,dust,95
22.06.16-16:26:18.989, 41c8217b,dust,152
22.06.16-16:26:19.021, 41c3455c,dust,95
22.06.16-16:26:19.041, 41c34435,dust,174
22.06.16-16:26:19.061, 418f3977,dust,101
22.06.16-16:26:19.081, 41c3455c,dust,96
22.06.16-16:26:19.101, 418f3977,dust,96
22.06.16-16:26:19.120, 41c3455c,dust,95
22.06.16-16:26:19.140, 41c3455c,dust,94
22.06.16-16:26:19.184, 41c8217b,dust,156
22.06.16-16:26:19.244, 418f3977,dust,96
22.06.16-16:26:19.264, 41c3455c,dust,94
22.06.16-16:26:19.284, 41a16e3d,dust,51
22.06.16-16:26:19.304, 418f3977,dust,92
22.06.16-16:26:19.323, 418f3977,dust,96
22.06.16-16:26:19.356, 418f3977,dust,96
22.06.16-16:26:19.389, 418f3977,dust,98
22.06.16-16:26:19.419, 418f3977,dust,98
22.06.16-16:26:19.450, 418f3977,dust,92
22.06.16-16:26:19.485, 418f3977,dust,91
22.06.16-16:26:19.656, 418f3977,dust,84
22.06.16-16:26:19.701, 41c3455c,dust,93
22.06.16-16:26:19.731, 41c3444a,dust,156
22.06.16-16:26:19.857, 41c34435,dust,174
22.06.16-16:26:19.998, 41c8217b,dust,158
22.06.16-16:26:20.103, 41a16e3d,dust,51
22.06.16-16:26:20.646, 41c3444a,dust,156
22.06.16-16:26:20.773, 41c34435,dust,173
22.06.16-16:26:21.100, 41a16e3d,dust,47
22.06.16-16:26:21.481, 41c3444a,dust,156
22.06.16-16:26:21.604, 41c34435,dust,173
22.06.16-16:26:21.848, 41a16e3d,dust,47
22.06.16-16:26:22.397, 41c3444a,dust,153
22.06.16-16:26:22.519, 41c34435,dust,170
22.06.16-16:26:23.231, 41c3444a,dust,153
22.06.16-16:26:23.349, 41c34435,dust,170
22.06.16-16:26:24.149, 41c3444a,dust,150
22.06.16-16:26:24.264, 41c34435,dust,173
22.06.16-16:26:24.984, 41c3444a,dust,150
22.06.16-16:26:25.098, 41c34435,dust,173
22.06.16-16:26:25.897, 41a16e3d,dust,49
22.06.16-16:26:25.916, 41c3444a,dust,153
22.06.16-16:26:25.936, 41a16e3d,dust,49
22.06.16-16:26:25.956, 41a16e3d,dust,49
22.06.16-16:26:25.977, 41a16e3d,dust,47
22.06.16-16:26:26.011, 41c34435,dust,168
22.06.16-16:26:26.335, 41a16e3d,dust,45
22.06.16-16:26:26.734, 41c3444a,dust,154
22.06.16-16:26:26.807, 41c3455c,dust,96
22.06.16-16:26:26.847, 41c34435,dust,167
22.06.16-16:26:26.998, 41c3455c,dust,96
22.06.16-16:26:27.078, 41c3455c,dust,95
22.06.16-16:26:27.097, 418f3977,dust,71
22.06.16-16:26:27.117, 41c3455c,dust,95
22.06.16-16:26:27.143, 418f3977,dust,76
22.06.16-16:26:27.195, 418f3977,dust,72
22.06.16-16:26:27.215, 41c3455c,dust,96
22.06.16-16:26:27.243, 418f3977,dust,65
22.06.16-16:26:27.294, 41c3455c,dust,95
22.06.16-16:26:27.322, 41a16e3d,dust,45
22.06.16-16:26:27.341, 41c3455c,dust,94
22.06.16-16:26:27.383, 418f3977,dust,63
22.06.16-16:26:27.422, 418f3977,dust,70
22.06.16-16:26:27.458, 418f3977,dust,66
22.06.16-16:26:27.605, 41c3455c,dust,96
22.06.16-16:26:27.649, 41c3444a,dust,154
22.06.16-16:26:27.756, 41c34435,dust,169
22.06.16-16:26:27.880, 418f3977,dust,63
22.06.16-16:26:28.261, 41a16e3d,dust,47
22.06.16-16:26:28.484, 41c3444a,dust,154
22.06.16-16:26:28.518, 41c3455c,dust,97
22.06.16-16:26:28.588, 41c34435,dust,169
22.06.16-16:26:28.790, 418f3977,dust,63
22.06.16-16:26:29.402, 41c3444a,dust,154
22.06.16-16:26:29.503, 41c34435,dust,167
22.06.16-16:26:29.522, 41c3455c,dust,97
22.06.16-16:26:29.708, 418f3977,dust,66
22.06.16-16:26:30.240, 41c3444a,dust,154
22.06.16-16:26:30.336, 41c34435,dust,167
22.06.16-16:26:31.151, 41c3444a,dust,154
22.06.16-16:26:31.247, 41c34435,dust,169
22.06.16-16:26:31.985, 41c3444a,dust,154
22.06.16-16:26:32.079, 41c34435,dust,169
22.06.16-16:26:32.434, 41a16e3d,dust,45
22.06.16-16:26:32.460, 41a16e3d,dust,44
22.06.16-16:26:32.903, 41c3444a,dust,154
22.06.16-16:26:32.994, 41c34435,dust,174
22.06.16-16:26:33.484, 41c3455c,dust,102
22.06.16-16:26:33.506, 41c3455c,dust,95
22.06.16-16:26:33.530, 41c3455c,dust,95
22.06.16-16:26:33.555, 41c3455c,dust,95
22.06.16-16:26:33.738, 41c3444a,dust,154
22.06.16-16:26:33.758, 418f3977,dust,65
22.06.16-16:26:33.787, 418f3977,dust,66
22.06.16-16:26:33.820, 418f3977,dust,65
22.06.16-16:26:33.840, 41c34435,dust,174
22.06.16-16:26:33.859, 418f3977,dust,65
22.06.16-16:26:34.005, 41c3455c,dust,97
22.06.16-16:26:34.044, 41a16e3d,dust,43
22.06.16-16:26:34.065, 41a16e3d,dust,42
22.06.16-16:26:34.085, 41a16e3d,dust,44
22.06.16-16:26:34.105, 41a16e3d,dust,45
22.06.16-16:26:34.124, 418f3977,dust,65
22.06.16-16:26:34.556, 41a16e3d,dust,45
22.06.16-16:26:34.655, 41c3444a,dust,153
22.06.16-16:26:34.743, 41c34435,dust,177
22.06.16-16:26:35.483, 41a16e3d,dust,46
22.06.16-16:26:35.502, 41c3444a,dust,153
22.06.16-16:26:35.574, 41c34435,dust,175
22.06.16-16:26:36.370, 41a16e3d,dust,46
22.06.16-16:26:36.405, 41c3444a,dust,151
22.06.16-16:26:36.489, 41c34435,dust,176
22.06.16-16:26:37.245, 41c3444a,dust,151
22.06.16-16:26:37.321, 41c34435,dust,176
22.06.16-16:26:38.047, 41c3455c,dust,108
22.06.16-16:26:38.068, 41c3455c,dust,108
22.06.16-16:26:38.094, 418f3977,dust,65
22.06.16-16:26:38.114, 41c3455c,dust,110
22.06.16-16:26:38.142, 418f3977,dust,64
22.06.16-16:26:38.161, 41c3455c,dust,106
22.06.16-16:26:38.181, 41c3444a,dust,150
22.06.16-16:26:38.200, 418f3977,dust,64
22.06.16-16:26:38.233, 418f3977,dust,64
22.06.16-16:26:38.250, 41c34435,dust,178
22.06.16-16:26:38.442, 418f3977,dust,64
22.06.16-16:26:38.485, 41c3455c,dust,106
22.06.16-16:26:38.783, 41a16e3d,dust,46
22.06.16-16:26:38.803, 41a16e3d,dust,46
22.06.16-16:26:38.992, 41c3444a,dust,150
22.06.16-16:26:39.069, 41c34435,dust,176
22.06.16-16:26:39.909, 41c3444a,dust,147
22.06.16-16:26:39.984, 41c34435,dust,178
22.06.16-16:26:40.531, 41a16e3d,dust,43
22.06.16-16:26:40.552, 41a16e3d,dust,43
22.06.16-16:26:40.710, 41a16e3d,dust,43
22.06.16-16:26:40.742, 41c3444a,dust,147
22.06.16-16:26:40.816, 41c34435,dust,178
22.06.16-16:26:41.661, 41c3444a,dust,145
22.06.16-16:26:41.731, 41c34435,dust,172
22.06.16-16:26:42.486, 418f3977,dust,61
22.06.16-16:26:42.506, 41c3444a,dust,145
22.06.16-16:26:42.536, 418f3977,dust,61
22.06.16-16:26:42.563, 41c34435,dust,172
22.06.16-16:26:42.649, 418f3977,dust,61
22.06.16-16:26:43.409, 41c3444a,dust,142
22.06.16-16:26:43.478, 41c34435,dust,169
22.06.16-16:26:44.245, 41c3444a,dust,143
22.06.16-16:26:44.310, 41c34435,dust,169
22.06.16-16:26:44.741, 41a16e3d,dust,43
22.06.16-16:26:44.761, 41a16e3d,dust,45
22.06.16-16:26:44.781, 41a16e3d,dust,45
22.06.16-16:26:44.837, 41a16e3d,dust,43
22.06.16-16:26:45.040, 41a16e3d,dust,43
22.06.16-16:26:45.160, 41c3444a,dust,142
22.06.16-16:26:45.226, 41c34435,dust,171
22.06.16-16:26:45.670, 41c3455c,dust,110
22.06.16-16:26:45.700, 41c3455c,dust,110
22.06.16-16:26:45.729, 41c3455c,dust,110
22.06.16-16:26:45.995, 41c3444a,dust,142
22.06.16-16:26:46.118, 41c34435,dust,171
22.06.16-16:26:46.912, 41c3444a,dust,142
22.06.16-16:26:46.971, 41c34435,dust,174
22.06.16-16:26:47.323, 41c3455c,dust,109
22.06.16-16:26:47.355, 41c3455c,dust,106
22.06.16-16:26:47.385, 41c3455c,dust,109
22.06.16-16:26:47.470, 41c3455c,dust,109
22.06.16-16:26:47.494, 41c3455c,dust,109
22.06.16-16:26:47.529, 41a16e3d,dust,45
22.06.16-16:26:47.556, 41a16e3d,dust,45
22.06.16-16:26:47.601, 41c3455c,dust,109
22.06.16-16:26:47.696, 41a16e3d,dust,47
22.06.16-16:26:47.746, 41c3444a,dust,141
22.06.16-16:26:47.805, 41c34435,dust,176
22.06.16-16:26:48.663, 41c3444a,dust,141
22.06.16-16:26:48.721, 41c34435,dust,180
22.06.16-16:26:49.497, 41c3444a,dust,141
22.06.16-16:26:49.553, 41c34435,dust,180
22.06.16-16:26:50.416, 41c3444a,dust,137
22.06.16-16:26:50.468, 41c34435,dust,182
22.06.16-16:26:51.253, 41c3444a,dust,137
22.06.16-16:26:51.298, 41c34435,dust,182
22.06.16-16:26:51.417, 41c3455c,dust,107
22.06.16-16:26:51.440, 41c3455c,dust,107
22.06.16-16:26:51.470, 41c3455c,dust,104
22.06.16-16:26:51.758, 41a16e3d,dust,49
22.06.16-16:26:52.165, 41c3444a,dust,136
22.06.16-16:26:52.213, 41c34435,dust,183
22.06.16-16:26:52.999, 41c3444a,dust,136
22.06.16-16:26:53.048, 41c34435,dust,183
22.06.16-16:26:53.922, 41c3444a,dust,134
22.06.16-16:26:53.960, 41c34435,dust,181
22.06.16-16:26:54.750, 41c3444a,dust,134
22.06.16-16:26:54.792, 41c34435,dust,181
22.06.16-16:26:55.667, 41c3444a,dust,136
22.06.16-16:26:55.708, 41c34435,dust,181
22.06.16-16:26:56.502, 41c3444a,dust,138
22.06.16-16:26:56.545, 41c34435,dust,183
22.06.16-16:26:57.420, 41c3444a,dust,141
22.06.16-16:26:57.455, 41c34435,dust,185
22.06.16-16:26:58.253, 41c3444a,dust,141
22.06.16-16:26:58.287, 41c34435,dust,185
22.06.16-16:26:59.169, 41c3444a,dust,139
22.06.16-16:26:59.202, 41c34435,dust,187
22.06.16-16:27:00.008, 41c3444a,dust,139
22.06.16-16:27:00.039, 41c34435,dust,186
22.06.16-16:27:00.923, 41c3444a,dust,135
22.06.16-16:27:00.953, 41c34435,dust,191
22.06.16-16:27:01.755, 41c3444a,dust,135
22.06.16-16:27:01.786, 41c34435,dust,191
22.06.16-16:27:02.671, 41c3444a,dust,137
22.06.16-16:27:02.746, 41c34435,dust,190
22.06.16-16:27:03.505, 41c3444a,dust,137
22.06.16-16:27:03.528, 41c34435,dust,190
22.06.16-16:27:04.425, 41c3444a,dust,134
22.06.16-16:27:04.444, 41c34435,dust,193
22.06.16-16:27:05.256, 41c3444a,dust,134
22.06.16-16:27:05.276, 41c34435,dust,193
22.06.16-16:27:06.170, 41c3444a,dust,132
22.06.16-16:27:06.190, 41c34435,dust,189
22.06.16-16:27:07.010, 41c3444a,dust,132
22.06.16-16:27:07.029, 41c34435,dust,189
22.06.16-16:27:07.933, 41c34435,dust,189
22.06.16-16:27:07.953, 41c3444a,dust,135
22.06.16-16:27:08.756, 41c3444a,dust,135
22.06.16-16:27:08.776, 41c34435,dust,192
22.06.16-16:27:09.672, 41c3444a,dust,136
22.06.16-16:27:09.692, 41c34435,dust,192
22.06.16-16:27:10.513, 41c34435,dust,192
22.06.16-16:27:10.558, 41c3444a,dust,136
22.06.16-16:27:11.425, 41c3444a,dust,137
22.06.16-16:27:11.444, 41c34435,dust,193
22.06.16-16:27:12.258, 41c3444a,dust,137
22.06.16-16:27:12.278, 41c34435,dust,190
22.06.16-16:27:13.177, 41c3444a,dust,137
22.06.16-16:27:13.197, 41c34435,dust,192
22.06.16-16:27:14.006, 41c34435,dust,192
22.06.16-16:27:14.026, 41c3444a,dust,137
22.06.16-16:27:14.919, 41c34435,dust,190
22.06.16-16:27:15.751, 41c34435,dust,190
22.06.16-16:27:16.496, 41c3444a,dust,138
22.06.16-16:27:16.516, 41c3444a,dust,138
22.06.16-16:27:16.665, 41c34435,dust,192
22.06.16-16:27:16.685, 41c3444a,dust,139
22.06.16-16:27:17.499, 41c34435,dust,192
22.06.16-16:27:17.518, 41c3444a,dust,138
22.06.16-16:27:18.428, 41c3444a,dust,139
22.06.16-16:27:18.476, 41c34435,dust,190
22.06.16-16:27:19.243, 41c34435,dust,190
22.06.16-16:27:19.271, 41c3444a,dust,139
22.06.16-16:27:20.156, 41c34435,dust,186
22.06.16-16:27:20.178, 41c3444a,dust,130
22.06.16-16:27:20.994, 41c34435,dust,186
22.06.16-16:27:21.014, 41c3444a,dust,130
22.06.16-16:27:21.904, 41c34435,dust,185
22.06.16-16:27:21.930, 41c3444a,dust,130
22.06.16-16:27:22.734, 41c34435,dust,185
22.06.16-16:27:22.763, 41c3444a,dust,130
22.06.16-16:27:23.650, 41c34435,dust,178
22.06.16-16:27:23.679, 41c3444a,dust,146
22.06.16-16:27:24.483, 41c34435,dust,178
22.06.16-16:27:24.514, 41c3444a,dust,146
22.06.16-16:27:25.395, 41c34435,dust,178
22.06.16-16:27:25.437, 41c3444a,dust,150
22.06.16-16:27:26.228, 41c34435,dust,178
22.06.16-16:27:26.266, 41c3444a,dust,138
22.06.16-16:27:27.142, 41c34435,dust,176
22.06.16-16:27:27.184, 41c3444a,dust,137
22.06.16-16:27:27.974, 41c34435,dust,176
22.06.16-16:27:28.030, 41c3444a,dust,137
22.06.16-16:27:28.887, 41c34435,dust,174
22.06.16-16:27:28.934, 41c3444a,dust,137
22.06.16-16:27:29.725, 41c34435,dust,171
22.06.16-16:27:29.765, 41c3444a,dust,135
22.06.16-16:27:30.635, 41c34435,dust,174
22.06.16-16:27:30.684, 41c3444a,dust,134
22.06.16-16:27:31.467, 41c34435,dust,174
22.06.16-16:27:31.518, 41c3444a,dust,134
22.06.16-16:27:32.382, 41c34435,dust,174
22.06.16-16:27:32.500, 41c3444a,dust,135
22.06.16-16:27:33.217, 41c34435,dust,175
22.06.16-16:27:33.271, 41c3444a,dust,135
22.06.16-16:27:34.126, 41c34435,dust,174
22.06.16-16:27:34.185, 41c3444a,dust,134
22.06.16-16:27:34.959, 41c34435,dust,174
22.06.16-16:27:35.021, 41c3444a,dust,134
22.06.16-16:27:35.876, 41c34435,dust,175
22.06.16-16:27:35.936, 41c3444a,dust,136
22.06.16-16:27:36.706, 41c34435,dust,175
22.06.16-16:27:36.772, 41c3444a,dust,136
22.06.16-16:27:37.624, 41c34435,dust,174
22.06.16-16:27:37.694, 41c3444a,dust,134
22.06.16-16:27:38.454, 41c34435,dust,175
22.06.16-16:27:39.273, 41c3444a,dust,133
22.06.16-16:27:39.367, 41c34435,dust,176
22.06.16-16:27:39.445, 41c3444a,dust,133
22.06.16-16:27:40.205, 41c34435,dust,176
22.06.16-16:27:40.272, 41c3444a,dust,133
22.06.16-16:27:40.507, 41a17160,dust,182
22.06.16-16:27:41.121, 41c34435,dust,176
22.06.16-16:27:41.190, 41c3444a,dust,132
22.06.16-16:27:41.420, 41a17160,dust,18
22.06.16-16:27:41.946, 41c34435,dust,177
22.06.16-16:27:42.025, 41c3444a,dust,132
22.06.16-16:27:42.333, 41a17160,dust,82
22.06.16-16:27:42.860, 41c34435,dust,178
22.06.16-16:27:42.940, 41c3444a,dust,132
22.06.16-16:27:43.244, 41a17160,dust,113
22.06.16-16:27:43.692, 41c34435,dust,178
22.06.16-16:27:43.775, 41c3444a,dust,132
22.06.16-16:27:44.156, 41a17160,dust,130
22.06.16-16:27:44.605, 41c34435,dust,175
22.06.16-16:27:44.693, 41c3444a,dust,140
22.06.16-16:27:45.067, 41a17160,dust,118
22.06.16-16:27:45.438, 41c34435,dust,175
22.06.16-16:27:45.526, 41c3444a,dust,140
22.06.16-16:27:45.979, 41a17160,dust,131
22.06.16-16:27:46.354, 41c34435,dust,175
22.06.16-16:27:46.442, 41c3444a,dust,141
22.06.16-16:27:46.890, 41a17160,dust,130
22.06.16-16:27:47.184, 41c34435,dust,175
22.06.16-16:27:47.277, 41c3444a,dust,137
22.06.16-16:27:47.804, 41a17160,dust,126
22.06.16-16:27:48.099, 41c34435,dust,174
22.06.16-16:27:48.193, 41c3444a,dust,135
22.06.16-16:27:48.712, 41a17160,dust,123
22.06.16-16:27:48.933, 41c34435,dust,174
22.06.16-16:27:49.028, 41c3444a,dust,135
22.06.16-16:27:49.625, 41a17160,dust,130
22.06.16-16:27:49.847, 41c34435,dust,174
22.06.16-16:27:49.944, 41c3444a,dust,135
22.06.16-16:27:50.535, 41a17160,dust,133
22.06.16-16:27:50.679, 41c34435,dust,172
22.06.16-16:27:50.779, 41c3444a,dust,134
22.06.16-16:27:51.447, 41a17160,dust,136
22.06.16-16:27:51.595, 41c34435,dust,171
22.06.16-16:27:51.697, 41c3444a,dust,135
22.06.16-16:27:52.359, 41a17160,dust,139
22.06.16-16:27:52.427, 41c34435,dust,171
22.06.16-16:27:52.530, 41c3444a,dust,135
22.06.16-16:27:53.272, 41a17160,dust,146
22.06.16-16:27:53.348, 41c34435,dust,172
22.06.16-16:27:53.446, 41c3444a,dust,135
22.06.16-16:27:54.174, 41c34435,dust,170
22.06.16-16:27:54.194, 41a17160,dust,145
22.06.16-16:27:54.282, 41c3444a,dust,135
22.06.16-16:27:55.087, 41c34435,dust,173
22.06.16-16:27:55.108, 41a17160,dust,144
22.06.16-16:27:55.197, 41c3444a,dust,135
22.06.16-16:27:55.919, 41c34435,dust,173
22.06.16-16:27:56.008, 41a17160,dust,144
22.06.16-16:27:56.032, 41c3444a,dust,135
22.06.16-16:27:56.834, 41c34435,dust,177
22.06.16-16:27:56.921, 41a17160,dust,161
22.06.16-16:27:56.954, 41c3444a,dust,136
22.06.16-16:27:57.666, 41c34435,dust,177
22.06.16-16:27:57.785, 41c3444a,dust,136
22.06.16-16:27:57.833, 41a17160,dust,165
22.06.16-16:27:58.581, 41c34435,dust,178
22.06.16-16:27:58.700, 41c3444a,dust,138
22.06.16-16:27:58.746, 41a17160,dust,173
22.06.16-16:27:59.412, 41c34435,dust,179
22.06.16-16:27:59.534, 41c3444a,dust,138
22.06.16-16:27:59.579, 41a17160,dust,173
22.06.16-16:28:00.328, 41c34435,dust,179
22.06.16-16:28:00.452, 41c3444a,dust,138
22.06.16-16:28:00.493, 41a17160,dust,173
22.06.16-16:28:01.160, 41c34435,dust,179
22.06.16-16:28:01.287, 41c3444a,dust,138
22.06.16-16:28:01.326, 41a17160,dust,173
22.06.16-16:28:02.074, 41c34435,dust,178
22.06.16-16:28:02.203, 41c3444a,dust,138
22.06.16-16:28:02.237, 41a17160,dust,168
22.06.16-16:28:02.988, 41c34435,dust,182
22.06.16-16:28:03.038, 41c3444a,dust,138
22.06.16-16:28:03.151, 41a17160,dust,165
22.06.16-16:28:03.904, 41c34435,dust,179
22.06.16-16:28:03.954, 41c3444a,dust,137
22.06.16-16:28:04.062, 41a17160,dust,169
22.06.16-16:28:04.788, 41c3444a,dust,137
22.06.16-16:28:04.823, 41c34435,dust,179
22.06.16-16:28:04.976, 41a17160,dust,174
22.06.16-16:28:05.702, 41c3444a,dust,141
22.06.16-16:28:05.732, 41c34435,dust,182
22.06.16-16:28:05.886, 41a17160,dust,168
22.06.16-16:28:06.539, 41c3444a,dust,141
22.06.16-16:28:06.646, 41c34435,dust,178
22.06.16-16:28:06.798, 41a17160,dust,166
22.06.16-16:28:07.461, 41c3444a,dust,138
22.06.16-16:28:07.561, 41c34435,dust,183
22.06.16-16:28:07.711, 41a17160,dust,175
22.06.16-16:28:08.287, 41c3444a,dust,138
22.06.16-16:28:08.475, 41c34435,dust,177
22.06.16-16:28:08.624, 41a17160,dust,180
22.06.16-16:28:09.205, 41c3444a,dust,137
22.06.16-16:28:09.388, 41c34435,dust,173
22.06.16-16:28:09.536, 41a17160,dust,184
22.06.16-16:28:10.040, 41c3444a,dust,137
22.06.16-16:28:10.308, 41c34435,dust,174
22.06.16-16:28:10.447, 41a17160,dust,185
22.06.16-16:28:10.964, 41c3444a,dust,137
22.06.16-16:28:11.217, 41c34435,dust,173
22.06.16-16:28:11.359, 41a17160,dust,181
22.06.16-16:28:12.130, 41c34435,dust,184
22.06.16-16:28:12.271, 41a17160,dust,178
22.06.16-16:28:12.538, 41c3444a,dust,137
22.06.16-16:28:12.707, 41c3444a,dust,140
22.06.16-16:28:13.046, 41c34435,dust,184
22.06.16-16:28:13.185, 41a17160,dust,175
22.06.16-16:28:13.542, 41c3444a,dust,140
22.06.16-16:28:13.878, 41c34435,dust,184
22.06.16-16:28:14.017, 41a17160,dust,175
22.06.16-16:28:14.457, 41c3444a,dust,141
22.06.16-16:28:14.798, 41c34435,dust,181
22.06.16-16:28:14.929, 41a17160,dust,174
22.06.16-16:28:15.297, 41c3444a,dust,141
22.06.16-16:28:15.626, 41c34435,dust,181
22.06.16-16:28:15.765, 41a17160,dust,174
22.06.16-16:28:16.206, 41c3444a,dust,135
22.06.16-16:28:16.538, 41c34435,dust,183
22.06.16-16:28:16.676, 41a17160,dust,177
22.06.16-16:28:17.044, 41c3444a,dust,135
22.06.16-16:28:17.370, 41c34435,dust,183
22.06.16-16:28:17.511, 41a17160,dust,177
22.06.16-16:28:17.958, 41c3444a,dust,134
22.06.16-16:28:18.284, 41c34435,dust,181
22.06.16-16:28:18.422, 41a17160,dust,174
22.06.16-16:28:18.873, 41c3444a,dust,131
22.06.16-16:28:19.116, 41c34435,dust,181
22.06.16-16:28:19.258, 41a17160,dust,174
22.06.16-16:28:19.790, 41c3444a,dust,133
22.06.16-16:28:20.032, 41c34435,dust,181
22.06.16-16:28:20.169, 41a17160,dust,174
22.06.16-16:28:20.705, 41c3444a,dust,132
22.06.16-16:28:20.864, 41c34435,dust,182
22.06.16-16:28:21.004, 41a17160,dust,173
22.06.16-16:28:21.622, 41c3444a,dust,133
22.06.16-16:28:21.782, 41c34435,dust,180
22.06.16-16:28:21.917, 41a17160,dust,171
22.06.16-16:28:22.544, 41c3444a,dust,132
22.06.16-16:28:22.611, 41c34435,dust,180
22.06.16-16:28:22.752, 41a17160,dust,171
22.06.16-16:28:23.453, 41c3444a,dust,134
22.06.16-16:28:23.526, 41c34435,dust,180
22.06.16-16:28:23.664, 41a17160,dust,168
22.06.16-16:28:24.358, 41c34435,dust,180
22.06.16-16:28:24.379, 41c3444a,dust,137
22.06.16-16:28:24.498, 41a17160,dust,166
22.06.16-16:28:25.272, 41c34435,dust,181
22.06.16-16:28:25.292, 41c3444a,dust,139
22.06.16-16:28:25.409, 41a17160,dust,165
22.06.16-16:28:26.105, 41c34435,dust,181
22.06.16-16:28:26.203, 41c3444a,dust,136
22.06.16-16:28:26.244, 41a17160,dust,165
22.06.16-16:28:27.024, 41c34435,dust,185
22.06.16-16:28:27.123, 41c3444a,dust,130
22.06.16-16:28:27.155, 41a17160,dust,171
22.06.16-16:28:27.853, 41c34435,dust,185
22.06.16-16:28:27.989, 41a17160,dust,171
22.06.16-16:28:28.035, 41c3444a,dust,128
22.06.16-16:28:28.769, 41c34435,dust,185
22.06.16-16:28:28.903, 41a17160,dust,169
22.06.16-16:28:28.949, 41c3444a,dust,128
22.06.16-16:28:29.598, 41c34435,dust,186
22.06.16-16:28:29.737, 41a17160,dust,169
22.06.16-16:28:29.786, 41c3444a,dust,133
22.06.16-16:28:30.512, 41c34435,dust,182
22.06.16-16:28:30.650, 41a17160,dust,164
22.06.16-16:28:30.704, 41c3444a,dust,130
22.06.16-16:28:31.344, 41c34435,dust,182
22.06.16-16:28:31.483, 41a17160,dust,164
22.06.16-16:28:31.538, 41c3444a,dust,130
22.06.16-16:28:32.260, 41c34435,dust,184
22.06.16-16:28:32.396, 41a17160,dust,162
22.06.16-16:28:32.458, 41c3444a,dust,131
22.06.16-16:28:33.173, 41c34435,dust,181
22.06.16-16:28:33.231, 41a17160,dust,161
22.06.16-16:28:33.295, 41c3444a,dust,131
22.06.16-16:28:34.085, 41c34435,dust,183
22.06.16-16:28:34.144, 41a17160,dust,167
22.06.16-16:28:34.240, 41c3444a,dust,133
22.06.16-16:28:34.976, 41a17160,dust,167
22.06.16-16:28:35.004, 41c34435,dust,179
22.06.16-16:28:35.037, 41c3444a,dust,133
22.06.16-16:28:35.888, 41a17160,dust,170
22.06.16-16:28:35.916, 41c34435,dust,182
22.06.16-16:28:35.953, 41c3444a,dust,132
22.06.16-16:28:36.723, 41a17160,dust,170
22.06.16-16:28:36.788, 41c3444a,dust,132
22.06.16-16:28:36.829, 41c34435,dust,185
22.06.16-16:28:37.634, 41a17160,dust,167
22.06.16-16:28:37.704, 41c3444a,dust,131
22.06.16-16:28:37.743, 41c34435,dust,183
22.06.16-16:28:38.469, 41a17160,dust,167
22.06.16-16:28:38.539, 41c3444a,dust,131
22.06.16-16:28:38.657, 41c34435,dust,192
22.06.16-16:28:39.379, 41a17160,dust,164
22.06.16-16:28:39.463, 41c3444a,dust,132
22.06.16-16:28:39.581, 41c34435,dust,192
22.06.16-16:28:40.214, 41a17160,dust,164
22.06.16-16:28:40.342, 41c3444a,dust,132
22.06.16-16:28:40.488, 41c34435,dust,187
22.06.16-16:28:41.127, 41a17160,dust,161
22.06.16-16:28:41.205, 41c3444a,dust,135
22.06.16-16:28:41.400, 41c34435,dust,183
22.06.16-16:28:41.961, 41a17160,dust,160
22.06.16-16:28:42.041, 41c3444a,dust,135
22.06.16-16:28:42.313, 41c34435,dust,180
22.06.16-16:28:42.874, 41a17160,dust,163
22.06.16-16:28:42.957, 41c3444a,dust,132
22.06.16-16:28:43.227, 41c34435,dust,179
22.06.16-16:28:43.787, 41a17160,dust,167
22.06.16-16:28:43.806, 41c3444a,dust,132
